s1d,s2d,s3d,s4d,s5d,s6d,s7d,s8d,s9d,s1c,s2c,s3c,s4c,s5c,s6c,s7c,s8c,s9c,action
125.5657476488601,-1,71.751980977202,44.377359758732126,44.2909784182129,50.33848772643877,27.773003770085808,81.71813618587832,25.75935444697789,True,False,True,True,True,True,True,True,True,5
145.58333110340712,86.44157922365244,74.49743927525795,44.142407620207884,50.63153659871406,52.40448182533025,29.35405488322929,93.31771778129797,25.939338553501518,True,True,True,True,True,True,True,True,True,5
-1,52.61079503266819,77.49423823763506,43.96835103319699,54.88068013146876,54.74427127212708,31.30681981877288,107.621466096241,26.353013005660628,False,True,True,True,True,True,True,True,True,1
-1,59.151133690850735,76.047466329778,43.47024741619472,54.47663946470703,54.20614366575448,31.854334439192943,106.66185833883902,26.862652029227213,False,True,True,True,True,True,True,True,True,1
-1,65.75969505160118,74.79046403739862,42.91482769781196,54.304109323901585,53.483655242438196,32.57092708908102,105.31118170564906,27.411462447969225,False,True,True,True,True,True,True,True,True,1
-1,71.57707732831282,73.5833223920396,42.319489237543316,54.065290727956544,52.76333903603173,33.29251214122307,103.9634182749541,28.010025960038515,False,True,True,True,True,True,True,True,True,1
-1,77.14671864070404,72.43583597249891,41.6787555302393,53.75265218976928,51.984385088028255,34.07253647333906,102.4915769930231,28.654565929277194,False,True,True,True,True,True,True,True,True,1
-1,82.4878433326206,71.34118211519393,40.99900614204245,53.50795833579078,51.1552078056051,34.90265271387285,100.91330163670472,29.33867530128296,False,True,True,True,True,True,True,True,True,1
-1,87.54354930887746,70.10706151186565,40.2535276281132,53.168079447679,50.30187992038382,35.764547867666536,99.30767368681214,30.097367080251036,False,True,True,True,True,True,True,True,True,1
-1,92.86903599352956,69.13660903655364,39.49911326659134,52.81702419407841,49.319050342502095,36.74052367176623,97.38802850295785,30.84920502567182,False,True,True,True,True,True,True,True,True,1
-1,97.54791778531491,68.16346139146303,38.73212517053141,52.500008616169644,48.28634889470463,37.68217012011154,95.5726469018875,31.621990892224854,False,True,True,True,True,True,True,True,True,1
-1,102.19697905238444,67.22177611602572,37.94373965207341,52.13129646239453,47.32735984712645,38.651068514104495,93.69932759374188,32.416572225979074,False,True,True,True,True,True,True,True,True,1
146.60608989292967,106.61656622662463,66.30762572627468,37.136908191125606,51.715875293341476,46.345197556460604,39.642897868877725,91.77613770457037,33.22996045041073,True,True,True,True,True,True,True,True,True,1
144.63836956276475,110.91866957565196,65.41754096743567,36.314163929879804,51.1723213190923,45.34308280581637,40.584918750634,89.80998193300398,34.05958835958355,True,True,True,True,True,True,True,True,True,1
142.52295551586877,115.03533434258188,64.45916060956108,35.43749710490717,50.65799196843774,44.334292806623395,41.42048347230304,87.86385264510743,34.950997723310095,True,True,True,True,True,True,True,True,True,5
-1,79.38890845931745,68.55752284037263,35.07893434162073,51.0008196912831,46.215674290468456,43.65344674630107,104.83962331649111,36.10545751744575,False,True,True,True,True,True,True,True,True,5
-1,61.76832247807469,73.63784711042331,34.85498585490865,51.403969281807235,48.57175332215982,45.39104586058918,132.2724579652919,37.52070646287474,False,True,True,True,True,True,True,True,True,5
-1,50.8704858722122,81.06915822818986,34.940653219343375,52.518438875507044,51.87299549002657,46.71496625182595,-1,39.50738456622279,False,True,True,True,True,True,True,False,True,5
-1,44.280434980444845,89.84633148805648,35.04750606753901,53.80293700116085,55.707734363337295,47.38392505973256,-1,41.65002043746715,False,True,True,True,True,True,True,False,True,5
-1,39.32041364737075,103.37552762206013,35.39215125336278,55.92356056228461,61.143279488958584,47.640804470920465,-1,43.65526856480214,False,True,True,True,True,True,True,False,True,1
-1,39.95299244381415,102.38815239900146,34.10410484914514,55.403707973333034,59.06406002045778,47.25419599990301,-1,44.51079583373443,False,True,True,True,True,True,True,False,True,1
-1,40.58390085837066,101.58595237454142,32.70921128968517,54.999217435466655,56.73418261662153,46.98084668875262,-1,45.35719086423302,False,True,True,True,True,True,True,False,True,1
-1,41.18750692379602,101.00491002448797,31.300511845170398,54.72396927402698,54.30599331549431,46.73151981244909,-1,46.13128814139955,False,True,True,True,True,True,True,False,True,1
-1,41.529459717338426,100.3789068974342,29.888739894202203,54.393941578404466,52.003899155891304,46.50867948708201,-1,46.894186816792754,False,True,True,True,True,True,True,False,True,1
-1,41.8946600649127,99.90999836391349,28.391281099531557,54.26042808115093,49.48312487541029,46.32615582585072,-1,47.551054382935696,False,True,True,True,True,True,True,False,True,1
-1,42.26964470703267,99.6146929275735,26.902555545213424,54.13108001337345,46.90096268516501,46.18763008110693,-1,48.274034862981885,False,True,True,True,True,True,True,False,True,1
-1,42.60475794807762,99.32364119710728,26.1303521387889,53.989277076546244,44.457357167036484,46.07700148772023,-1,48.83348432376259,False,True,True,True,True,True,True,False,True,1
-1,42.79336799067443,99.0945474215263,26.231239169507266,53.87825664873939,41.986368423907436,45.9911898895975,-1,49.455198183305995,False,True,True,True,True,True,True,False,True,1
-1,42.85865707644505,98.82687037713383,26.27096459368364,53.73836620509957,39.50299567108438,45.92129094305199,-1,50.0249375382013,False,True,True,True,True,True,True,False,True,1
-1,42.973937164467166,98.68583592264889,26.3298685671062,53.67311298637453,36.742202445298325,45.872252524360256,-1,50.52613366000857,False,True,True,True,True,True,True,False,True,1
-1,43.13651967817274,98.6757852518719,26.40817527891438,53.68269481502131,34.055035047491444,45.843384499081914,-1,50.917268623934646,False,True,True,True,True,True,True,False,True,1
-1,43.18419234781664,98.61636599081908,26.429173771695925,53.65870064526565,31.521007325984662,45.82724272786,-1,51.26792490907227,False,True,True,True,True,True,True,False,True,1
-1,43.12438233096609,98.49800805696322,26.395673198115446,53.597690031475565,28.918422931666335,45.82177168866425,-1,51.70886569406686,False,True,True,True,True,True,True,False,True,1
-1,43.20917361975348,98.5822995026257,26.43133530753188,53.65380146560806,26.17126202861244,45.82956479323833,-1,51.94422671210193,False,True,True,True,True,True,True,False,True,1
-1,43.10847599226352,98.51283198624449,26.373925068657304,53.61842547156483,24.273981059690154,45.84508042080767,-1,52.196965556348296,False,True,True,True,True,True,True,False,True,1
-1,43.072925181283225,98.55336028797551,26.347412942119423,53.64564188173035,24.248813750792166,45.870305573197264,-1,52.34044133443505,False,True,True,True,True,True,True,False,True,1
-1,43.02233189387769,98.61191235062869,26.312386978068787,53.682017889211046,24.21626257796833,45.90291009155668,-1,52.4068932147911,False,True,True,True,True,True,True,False,True,1
-1,43.04290357749225,98.77358088363295,26.31283950938144,53.77627026219167,24.167954185963296,45.94086244423295,-1,52.398861278003125,False,True,True,True,True,True,True,False,True,1
-1,42.97225667744552,98.85624502389686,26.266838837069816,53.82450740018568,24.12601101309116,45.9828423174892,-1,52.44465851691335,False,True,True,True,True,True,True,False,True,1
-1,42.89228722032138,98.94987104770131,26.215561460935188,53.87840470321842,24.0795000550799,46.02938853627293,-1,52.49575661030141,False,True,True,True,True,True,True,False,True,1
-1,42.719484798166704,98.96578094869469,26.11603606543591,53.88806113487501,24.037536044764213,46.08182749459886,-1,52.602402403877996,False,True,True,True,True,True,True,False,True,1
-1,42.618405929043554,99.08404213790861,26.052442236482513,53.9550982732107,23.980247015027928,46.139165322614865,-1,52.66584845853785,False,True,True,True,True,True,True,False,True,1
-1,42.51080980663299,99.21003355708051,25.98516141332285,54.02608462082955,23.91976967849019,46.19969240736698,48.87509765833957,52.73300083715171,False,True,True,True,True,True,True,True,True,1
-1,42.39754549760845,99.34274512398852,25.914674169487625,54.10050406339224,23.85652044786113,46.26299262083312,29.06436928588347,52.80337669899049,False,True,True,True,True,True,True,True,True,1
-1,42.27935159928526,99.48129891878118,25.84139853230125,54.17790804403168,23.790861350467882,46.32870414450549,28.987345149990894,52.87655603032677,False,True,True,True,True,True,True,True,True,1
-1,42.156870573134164,99.62493185355292,25.765698103545336,54.25790669706013,23.723107136302225,46.396512380498486,28.907725170835672,52.95217349047843,False,True,True,True,True,True,True,True,True,1
-1,42.030661229670734,99.77298062178723,25.687889131373208,54.34016115012083,23.653531456501906,46.46614378755223,28.825848542937592,53.0299113101772,False,True,True,True,True,True,True,True,True,1
-1,41.901209599877625,99.92486862660779,25.60824666729621,54.424376839915,23.582372233762626,46.53736052156624,28.742010102635273,53.10949310817301,False,True,True,True,True,True,True,True,True,1
-1,41.768938399385796,100.08009462659061,25.52700992547126,54.51029770727784,23.509836330384967,46.609955775815294,28.65646614130008,53.19067850855321,False,True,True,True,True,True,True,True,True,1
-1,41.719557924466784,100.3246526507105,25.489013786754338,54.64583852028781,23.428591912954477,46.68068644973227,28.5147825919204,53.221348613111665,False,True,True,True,True,True,True,True,True,1
-1,41.405643271100054,100.38945540127125,25.365434635434607,54.681230395580926,23.365667516836723,46.754245351445014,28.48626728926015,53.352174681316804,False,True,True,True,True,True,True,True,True,1
-1,41.26725483484423,100.55230113856085,25.28055832808576,54.77104373424808,23.2899898164291,46.829988024867895,28.396830853284875,53.43702197722119,False,True,True,True,True,True,True,True,True,1
-1,41.12725795843806,100.71705460849024,25.194770883018368,54.86183163701401,23.213525880614508,46.90651886743357,28.30642014842888,53.52278638852448,False,True,True,True,True,True,True,True,True,1
-1,41.071297402716176,100.96979609236996,25.152937227878695,55.00143936914114,23.128976916297084,46.980492536821984,28.16061712348617,53.55728307422035,False,True,True,True,True,True,True,True,True,1
-1,40.93707173608878,101.12777727103405,25.07078664461546,55.088380993508416,23.055785849251684,47.053733017590154,28.074020544927727,53.63940982424085,False,True,True,True,True,True,True,True,True,1
-1,40.71638718295005,101.20064198868155,24.943299226254897,55.128004617091136,22.989490080017116,47.13075859312061,28.041339590550066,53.77421768029184,False,True,True,True,True,True,True,True,True,1
-1,40.65727211583263,101.45712511979676,24.899691036544898,55.26947581676131,22.903403671142136,47.20622171146177,27.89363799750059,53.8104686141768,False,True,True,True,True,True,True,True,True,1
-1,40.4349498251038,101.53193283361959,24.771277039466398,55.31011665914888,22.836316484696642,47.284078676207976,27.85996526046698,53.94623378790946,False,True,True,True,True,True,True,True,True,1
-1,40.37435558113666,101.79016788437495,24.726827107045,55.45246254312922,22.749495540875156,47.36024269605054,27.711366340881387,53.983308363386065,False,True,True,True,True,True,True,True,True,1
-1,40.15079695344941,101.86644436443373,24.597722482761153,55.493870699616764,22.681823472094266,47.43872557612111,27.67695156785269,54.119795687163865,False,True,True,True,True,True,True,True,True,1
-1,40.08908237039451,102.1260043650061,24.552627137636357,55.63687981811079,22.59443506679695,47.51542243687526,27.52766718356688,54.15749490593953,False,True,True,True,True,True,True,True,True,1
-1,39.95009403947524,102.28963261481285,24.46778113810107,55.72670682656723,22.518920630796426,47.59099704069305,27.438189743275363,54.24233759053689,False,True,True,True,True,True,True,True,True,1
-1,39.725226079534366,102.36746822678374,24.337960795389613,55.76892670194854,22.450651357455886,47.67013992575121,27.403000851078165,54.379588838834145,False,True,True,True,True,True,True,True,True,1
-1,39.6623184632696,102.62843577736312,24.29216425325233,55.91264336938171,22.36263902802228,47.74740756982842,27.252976206190414,54.4179545743167,False,True,True,True,True,True,True,True,True,1
-1,39.522347823519276,102.79322894556604,24.206763826139042,56.00306572668092,22.286647550817307,47.82346393358747,27.162905798460166,54.50335776671327,False,True,True,True,True,True,True,True,True,1
-1,39.29662340363487,102.87208899706538,24.076494580423134,56.045815606065865,22.218014862802985,47.9030351929849,27.127224868782818,54.641107751803446,False,True,True,True,True,True,True,True,True,1
-1,39.23292736155925,103.13398268624276,24.030217652371366,56.19000135958242,22.12956622627155,47.98068401033338,26.976698406336073,54.67991549473981,False,True,True,True,True,True,True,True,True,1
-1,39.00680469849578,103.21332193723761,23.899751501152696,56.23299717012909,22.06078125232245,48.060452499430085,26.940797453758556,54.817896854438374,False,True,True,True,True,True,True,True,True,1
-1,38.857232285264196,103.38943162500605,23.80855141754595,56.329587363241146,21.979653712253956,48.14167765707047,26.844597230140067,54.90912376696588,False,True,True,True,True,True,True,True,True,1
-1,38.793013535428535,103.65193497966261,23.76193770738221,56.47408561388451,21.89089002877105,48.2195832685839,26.693724522504414,54.94822607889551,False,True,True,True,True,True,True,True,True,1
-1,38.56647209287234,103.73178253182242,23.631282589944238,56.51733936069867,21.821970422062076,48.2995563166333,26.657605573667823,55.08645002782589,False,True,True,True,True,True,True,True,True,1
-1,38.50200625006756,103.99457169858579,23.584499643629577,56.661986085133066,21.733043691260576,48.37758544390826,26.50656177747896,55.125692351274516,False,True,True,True,True,True,True,True,True,1
-1,38.36076720479366,104.16087021026354,23.49838759627241,56.753178119432604,21.656442275048622,48.45426492527839,26.415728896336297,55.21182023749827,False,True,True,True,True,True,True,True,True,1
-1,38.133954992608395,104.24105135162111,23.367630518036734,56.79659801441557,21.58746408072096,48.53436725215012,26.37948389743252,55.35020035764091,False,True,True,True,True,True,True,True,True,1
-1,37.98373355762188,104.41793229304994,23.276069710221275,56.89358276129483,21.506029060638205,48.615912053948804,26.282895832182035,55.44179885166435,False,True,True,True,True,True,True,True,True,1
-1,37.918933979470005,104.68110188242464,23.22903470519346,57.03843162303816,21.416849119271767,48.694112741988704,26.1316036599866,55.48123191610161,False,True,True,True,True,True,True,True,True,1
-1,37.69194888565554,104.8620681910909,23.098235631422803,57.081956991478606,21.347866005870898,48.77429435813124,26.095295168297568,55.61971107077159,False,True,True,True,True,True,True,True,True,1
-1,37.541558624905406,105.03985517462215,23.006582953542882,57.17904480278856,21.266353743691482,48.8559227652987,25.998607641477932,55.71140663255054,False,True,True,True,True,True,True,True,True,1
-1,37.39112617520725,105.21769275070693,22.914907694064123,57.27615845111221,21.184822704301872,48.93757215104812,25.901895532577964,55.80312652864272,False,True,True,True,True,True,True,True,True,9
-1,43.4506816327857,90.24476725712184,23.85596677919717,54.57516680592947,20.974773507925963,49.1389197894268,24.52194732314013,58.83517092103809,False,True,True,True,True,True,True,True,True,9
-1,51.799749944740135,80.24689743861438,25.24033362033615,52.693974084901214,20.966194594707417,49.63049196868755,23.434638023919227,62.25647553457393,False,True,True,True,True,True,True,True,True,9
-1,63.87583344305763,72.88212289378976,26.80037933303399,51.16630632363118,21.120054301750958,50.35355730678396,22.61767729740544,66.41298370603761,False,True,True,True,True,True,True,True,True,9
-1,83.8458570605822,67.1109536907584,28.94278177811542,50.10613183440131,21.451586170172455,51.31643795892484,22.11708679903584,71.3620366734939,False,True,True,True,True,True,True,True,True,1
-1,84.06515145569789,66.90228615040566,29.021491257358658,49.955787111524,21.56245271348615,51.21695136352694,22.275403144831785,71.28980121748748,False,True,True,True,True,True,True,True,True,1
-1,84.60445330534509,66.69389360971705,29.240477709776638,49.78102312512454,21.73974055591809,51.04032255870521,22.44840844361805,71.07276894107261,False,True,True,True,True,True,True,True,True,1
-1,85.32238057755076,66.42872472642578,29.5186528691469,49.56661067244687,21.957101295613626,50.82337457540997,22.6611617535067,70.79635518291323,False,True,True,True,True,True,True,True,True,1
-1,86.28743679370723,66.19240278318772,29.905522490333436,49.352998630343286,22.21506006918107,50.55510999524374,22.86428222580964,70.40609061375285,False,True,True,True,True,True,True,True,True,1
-1,87.14402121011612,65.77633311399796,30.201311078944713,49.053652113582054,22.476608978664704,50.30420519533505,23.171178871942484,70.11672384985553,False,True,True,True,True,True,True,True,True,1
-1,88.35871541166333,65.46142980567164,30.66832888920023,48.7870251076251,22.7878130226562,49.9825455175572,23.42792800371703,69.64588482419799,False,True,True,True,True,True,True,True,True,1
-1,89.51156587410586,65.05878336750432,31.087656324452368,48.4787612759231,23.099530567968944,49.67083566406547,23.73520649565028,69.22771401077844,False,True,True,True,True,True,True,True,True,1
-1,90.65710651580696,64.54769232818452,31.48136046035876,48.1114881857874,23.429243797846233,49.35143958685527,24.10989158629177,68.84034806432936,False,True,True,True,True,True,True,True,True,1
-1,92.13499171178219,64.14919772360295,32.03267741452472,47.78864366252148,23.796753937065784,48.97354090799049,24.423667525429064,68.28485181718865,False,True,True,True,True,True,True,True,True,1
-1,93.41493813726034,63.5936832656932,32.47181531504239,47.389688016379104,24.158133256725456,48.622319631849464,24.829973592301307,67.85199693492044,False,True,True,True,True,True,True,True,True,1
-1,95.01520959691067,63.15604707468457,33.06229404201027,47.04057277701569,24.5519368246895,48.218273953654744,25.17047244650776,67.25723031057399,False,True,True,True,True,True,True,True,True,1
-1,96.484657432335,62.65058455158362,33.58573514947397,46.661137717952265,24.934835329901485,47.83535192561819,25.549405889492192,66.73472903590512,False,True,True,True,True,True,True,True,True,1
-1,97.99464853202583,62.13188053479319,34.1224914663717,46.27255527966223,25.326865580064506,47.443315308348765,25.93756251112074,66.19889507897187,False,True,True,True,True,True,True,True,True,1
-1,99.45201595182972,61.51750131437138,34.62147874194927,45.83170550363099,25.72997263291532,47.05013710751869,26.385674913465163,65.70609577273827,False,True,True,True,True,True,True,True,True,1
-1,101.21385978344631,61.027917156190654,35.263677173962705,45.4477591928487,26.158684713607293,46.6115510292744,26.761709600164057,65.059566601918,False,True,True,True,True,True,True,True,True,1
-1,102.8161419944025,60.47900618772847,35.83073680248901,45.0383265412267,26.571528333911786,46.198772088184,27.17090957989478,64.49340734867135,False,True,True,True,True,True,True,True,True,1
-1,104.44147237640941,59.922537581255774,36.405363560811004,44.623681294818724,26.98957657299989,45.78081479166553,27.58537576507121,63.919680447025165,False,True,True,True,True,True,True,True,True,1
-1,105.99966822674223,59.27459639585127,36.93826682077651,44.15902049792116,27.416300105607032,45.363864175289734,28.057238064277453,63.392889262327884,False,True,True,True,True,True,True,True,True,1
-1,107.76632984230375,58.67030566448404,37.561810427712956,43.70949135725843,27.869365624930726,44.91089292383623,28.506628888502686,62.770279525161875,False,True,True,True,True,True,True,True,True,1
-1,109.63598823106574,58.145874373010244,38.23862739142601,43.30216808502454,28.32165544398963,44.449194619707065,28.906645044496003,62.089237665747504,False,True,True,True,True,True,True,True,True,1
-1,111.34128496547496,57.48262200513109,38.78693417306773,42.82668972234997,28.759068649414008,44.02147028239262,29.389293295855015,61.54699732045027,False,True,True,True,True,True,True,True,True,1
-1,113.15170294907841,56.864487719114415,39.42432168624357,42.36762841767273,29.221687065557216,43.5590460562346,29.848353500437728,60.910569902796155,False,True,True,True,True,True,True,True,True,1
-1,115.0593824729154,56.32825693892878,40.11289118691996,41.95236511924648,29.68207026857849,43.08950292649376,30.25656940059715,60.21786853426947,False,True,True,True,True,True,True,True,True,1
148.37116847598472,116.78186484018653,55.74038149129761,40.7189259208199,41.516085335641996,30.121771871981515,42.65008715219079,30.692950441452762,59.61278169661968,True,True,True,True,True,True,True,True,True,5
-1,90.63405324341971,59.79213228504209,38.49237205378067,41.92197638581294,30.135431027934672,41.33186637245832,31.86105658234201,54.747218255324285,False,True,True,True,True,True,True,True,True,5
-1,73.85419470507246,65.51281661395407,36.51115776634353,42.647054024540914,30.286488762376596,40.202409498620604,33.51158593758868,50.75568839510299,False,True,True,True,True,True,True,True,True,5
-1,63.11020375904884,73.39393537375443,35.12852808389899,43.99184753164325,30.55659285398627,39.534155218360716,35.2329500024069,47.41063730992627,False,True,True,True,True,True,True,True,True,5
-1,55.63174148231095,83.62586785672855,33.98142595754171,45.60986439103244,30.966353241895476,39.132927729885765,37.328680211076886,44.93318596132843,False,True,True,True,True,True,True,True,True,1
-1,56.13414094742026,83.02131056495466,34.26004847621836,45.3067978454215,31.208622745536953,38.89169335411944,37.6357040877567,44.65373316012187,False,True,True,True,True,True,True,True,True,1
-1,56.55623251615357,82.51473968638311,34.493147504283606,45.053919023164966,31.4105713366114,38.69055189923536,37.89195272200527,44.419838016411965,False,True,True,True,True,True,True,True,True,1
-1,56.83068613490407,82.00090292921666,34.653789128893656,44.784847252037785,31.59712522744871,38.513921229819516,38.16878048405219,44.26580543309925,False,True,True,True,True,True,True,True,True,1
-1,57.217082988746824,81.72462788787973,34.85634076664309,44.661419043566376,31.72376412488537,38.378481333020865,38.28979387126353,44.05521092599136,False,True,True,True,True,True,True,True,True,1
-1,57.4530191719997,81.44283807303185,34.98412596572415,44.5234166372884,31.833074796344288,38.26954928529943,38.429814212505,43.92678557224973,False,True,True,True,True,True,True,True,True,1
-1,57.561457504619796,81.12675337827797,35.04786013260894,44.358509188944964,31.933910011729665,38.178403071001114,38.60168284357224,43.86949941423622,False,True,True,True,True,True,True,True,True,1
-1,57.718335036671604,80.93939839659213,35.13062803466383,44.2690584829705,32.00377471419506,38.10878540857743,38.69265434863132,43.78611953433864,False,True,True,True,True,True,True,True,True,1
-1,57.83710842927555,80.79734571977065,35.19188974557749,44.20269609760468,32.054907131147,38.05784183009824,38.76026130212899,43.724303772968476,False,True,True,True,True,True,True,True,True,1
-1,57.922674123782656,80.69467052828895,35.23441385887484,44.15639564184455,32.08974568536607,38.02314635539171,38.807567130593675,43.68127883691441,False,True,True,True,True,True,True,True,True,1
-1,58.06214069061791,80.71504617321264,35.301965552526,44.179617037358064,32.099741432637735,38.00380788697598,38.77955656826602,43.6065239453696,False,True,True,True,True,True,True,True,True,1
-1,58.00850525879537,80.59012431301964,35.27125023788531,44.11523187160992,32.11754728247414,37.99552968183991,38.850139083377194,43.643579946919374,False,True,True,True,True,True,True,True,True,1
-1,58.01802200586784,80.5772661036621,35.270878584173424,44.11466999669014,32.11517782387007,37.99795516761746,38.85116470093275,43.64358197543325,False,True,True,True,True,True,True,True,True,1
-1,58.008450728187114,80.58687294620727,35.25974314290164,44.12554418618039,32.10349198549768,38.00967916712378,38.840619820565124,43.65438272864404,False,True,True,True,True,True,True,True,True,1
-1,57.98226832327588,80.6160041172389,35.239241483193695,44.146356257638026,32.08370594087746,38.029489178692316,38.82002062572951,43.674580767486965,False,True,True,True,True,True,True,True,True,1
-1,57.94163228169095,80.66210439002705,35.210590718074705,44.17580476744586,32.056877219439805,38.0563305739419,38.79068413423352,43.70295545995921,False,True,True,True,True,True,True,True,True,1
-1,57.97301553400802,80.81025972705645,35.219101889837766,44.26208097040282,32.016375057645654,38.08735779108773,38.69861628780763,43.68765776444038,False,True,True,True,True,True,True,True,True,1
-1,57.91264170680237,80.87959272471144,35.179661744885586,44.302998847573996,31.980344820823163,38.12338239889847,38.65763892701949,43.72689058726763,False,True,True,True,True,True,True,True,True,1
-1,57.75839980768489,80.87239913337659,35.09039222447162,44.3004476707176,31.9469362785036,38.16626470870676,38.66592942381025,43.822465454442444,False,True,True,True,True,True,True,True,True,1
-1,57.676455961218984,80.96689726975562,35.03845471855852,44.354524531578015,31.900007709683592,38.213179541181,38.611678992999515,43.87420851627093,False,True,True,True,True,True,True,True,True,1
-1,57.58731264235688,81.06981563188904,34.98245907613823,44.412885721507074,31.849580200113763,38.263589730302506,38.55309495163706,43.930024462196045,False,True,True,True,True,True,True,True,True,1
-1,57.57715035477537,81.26675647049468,34.96826419063669,44.523234362284455,31.78972799197627,38.313927468825526,38.43657460117997,43.93759418310397,False,True,True,True,True,True,True,True,True,1
-1,57.48223244778862,81.37649867633539,34.909348569570916,44.58471644610383,31.73690542960495,38.36672613153106,38.37480131134989,43.99636669847275,False,True,True,True,True,True,True,True,True,1
-1,57.29746056673442,81.40489215521147,34.802336743633525,44.60083748423393,31.688027523503944,38.42507900544332,38.364288428607374,44.109686458380104,False,True,True,True,True,True,True,True,True,1
-1,57.18775417546489,81.53183602967759,34.734751245207285,44.67142261405648,31.627613479977505,38.48546768334466,38.29334083209352,44.17713559912982,False,True,True,True,True,True,True,True,True,1
147.19706019964872,57.074465608898024,81.6629616017633,34.66514694130037,44.74413529692264,31.56546088821138,38.547593970094006,38.22024161522974,44.24661136884697,True,True,True,True,True,True,True,True,True,1
145.5979682862,57.04361789993743,81.88412296934116,34.63962980577436,44.866445275231136,31.49596523538248,38.60755141574649,38.091569285706264,44.26557794028148,True,True,True,True,True,True,True,True,True,1
143.99887470978757,56.93151115257968,82.01393239174574,34.571024996051854,44.93813861686702,31.434798775920147,38.66868861153903,38.01947141162791,44.33407371062231,True,True,True,True,True,True,True,True,True,1
142.39982543244506,56.817186949675765,82.14632869462254,34.50117037087503,45.01114829507069,31.372556559782307,38.730901197893296,37.94604276614588,44.40382389623169,True,True,True,True,True,True,True,True,True,1
140.70081604562623,56.61527510021372,82.1946761507508,34.38422355141835,45.03772360894516,31.31503856423555,38.797911543450944,37.925009945399935,44.52709385478063,True,True,True,True,True,True,True,True,True,1
139.10190375563218,56.57566068862421,82.42608729820184,34.35389476687631,45.16510393343739,31.241439655628778,38.861956436283876,37.79118404595501,44.55089812565395,True,True,True,True,True,True,True,True,True,1
137.40295878319955,56.37056666723425,82.47813819307021,34.2351106395082,45.193615497424254,31.182328650460352,38.930567798394954,37.7682051143151,44.67601218965244,True,True,True,True,True,True,True,True,True,1
135.80410719671175,56.32809626223783,82.71288604990448,34.20320898659343,45.32264982331863,31.107385539788027,38.99594904909226,37.63269691319795,44.70139537239024,True,True,True,True,True,True,True,True,True,1
134.1052119527171,56.12059685521581,82.76773651087676,34.083040060431614,45.35262288597171,31.047076373123282,39.06576736435345,37.60825038126269,44.827901645826444,True,True,True,True,True,True,True,True,True,1
132.40640718499338,55.99021120423742,82.91880616877847,34.0038022070757,45.435482998233404,30.976632064580794,39.13618507591433,37.52489131045733,44.90705105082927,True,True,True,True,True,True,True,True,True,1
130.8076212587402,55.944705964392476,83.157097800853,33.9702222987588,45.56627825391745,30.900250672480745,39.20299253624832,37.38759041507182,44.934115606458754,True,True,True,True,True,True,True,True,True,1
129.2094230674099,55.820429910831756,83.30109889933507,33.8947597612375,45.645193412790746,30.833183464587268,39.270031209451275,37.308193141895686,45.009496194131486,True,True,True,True,True,True,True,True,True,1
127.61197780050243,55.6955233739087,83.44583495752933,33.81894209239951,45.724482636095196,30.765810854658266,39.337375685130844,37.228418003610415,45.085233565957424,True,True,True,True,True,True,True,True,True,1
125.91454392367172,55.4842769704568,83.50504812313942,33.696631452598155,45.756725048483275,30.703658060813854,39.409062208283885,37.20169804859808,45.21390207964942,True,True,True,True,True,True,True,True,True,1
124.2172808652012,55.350476387713414,83.66009885368402,33.615470645819435,45.84161115617728,30.63155999315582,39.48113636776577,37.11629218160128,45.29498432909337,True,True,True,True,True,True,True,True,True,1
122.62002693252302,55.30203757665887,83.90181283257475,33.58025255929955,45.974116579641795,30.553765187152703,39.54933636539325,36.97724613599837,45.323682084708636,True,True,True,True,True,True,True,True,True,1
120.92261904688492,55.08952486652261,83.96250203115913,33.45722954324794,46.00712090852907,30.491006087483083,39.621645785762944,36.94976706151578,45.4530767100009,True,True,True,True,True,True,True,True,True,1
119.29109669131059,55.04037723094322,84.20504186665559,33.421609299580325,46.14004272222941,30.41286053369458,39.690187655654256,36.810294363084104,45.482172132229834,True,True,True,True,True,True,True,True,True,1
117.69237752622476,54.9130847162042,84.35255921886028,33.344448398188966,46.22074779730025,30.344333266482042,39.75868988909638,36.72908995663062,45.55926009104105,True,True,True,True,True,True,True,True,True,1
115.99366371143114,54.69974132026011,84.41421804059593,33.22096655331702,46.25424843417692,30.281188844574757,39.83140190433441,36.701119664024006,45.689127759587564,True,True,True,True,True,True,True,True,True,1
114.39503520099404,136.01608305084736,84.65763565195363,33.18491154612164,46.387616671621494,30.202660118602548,39.900313198453155,36.56118755328186,45.71864951453636,True,True,True,True,True,True,True,True,True,1
112.69633007750026,134.03656111453685,84.71974788189596,33.061220921821345,46.421346785941594,30.139343691344912,39.97320938441137,36.53299226035361,45.84873592828713,True,True,True,True,True,True,True,True,True,1
110.99770962021036,131.95343507854773,84.87744796698365,32.97878220644184,46.50758186026459,30.066147725787072,40.046387075556844,36.446225926160714,45.931105345524145,True,True,True,True,True,True,True,True,True,1
109.29909242135939,129.91890317300323,85.02855897360551,32.89626275899817,46.59390246653171,29.992882518179574,40.11963479477572,36.35937359338286,46.013556380456336,True,True,True,True,True,True,True,True,True,1
107.60047805826431,127.991542567878,85.06350162827644,32.81367316797168,46.68029746864339,29.919557180591852,40.19294343869619,36.27244652681031,46.09607840669772,True,True,True,True,True,True,True,True,True,1
